submission_date,industry,job_function,job_title,annual_salary_gross,additional_compensation,currency,country,city,remote_or_onsite,experience_field,education_level,gender,race
2023-04-12,Education (Higher Education),Education (Higher Education),Head of division,44600.388,7281.696,GBP,Sweden,Falun,Hybrid,21-30 years,PhD,Woman,White
2023-04-12,Education (Higher Education),Science,Lecturer (Assistant Professor),48423.0,0.0,GBP,UK,Newcastle Upon Tyne,On-site,11-20 years,PhD,Man,Asian or Asian American
2023-04-12,"Leisure, Sport & Tourism",Law,Associate General Counsel,132720.72,6434.9439999999995,GBP,USA,Green Bay,On-site,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Electrical Engineer,96524.16,0.0,GBP,USA,San Carlos,On-site,2-4 years,College degree,Man,White
2023-04-12,Education (Primary/Secondary),Education (Primary/Secondary),HS Library Media Specialist ,43838.056,0.0,GBP,USA,Oklahoma City,On-site,8-10 years,Master's degree,Man,White
2023-04-12,Nonprofits,Administration,Grants Manager,85263.008,0.0,GBP,USA,Houston,Fully remote,5-7 years,Master's degree,Woman,White
2023-04-12,"Accounting, Banking & Finance",Recruitment or HR,Senior Business Accountability Manager,112611.51999999999,0.0,GBP,USA,Des Moines ,Hybrid,11-20 years,Some college,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Advanced Operations Specialist ,42229.32,4021.8399999999997,GBP,USA,Lubbock,On-site,8-10 years,Some college,Man,White
2023-04-12,Health care,Social Work,Vocational Rehabilitation Counselor,51801.2992,0.0,GBP,USA,New York City,On-site,1 year or less,Master's degree,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Support Escalation Engineer,118161.6592,11261.152,GBP,USA,Redmond,Hybrid,11-20 years,Some college,Man,White
2023-04-12,Education (Higher Education),Nonprofits,Associate Director of Development,51881.736,1689.1728,GBP,USA,Gainesville,Hybrid,2-4 years,"Professional degree (MD, JD, etc.)",Man,White
2023-04-12,Media & Digital,Data analytics,Senior customer insight analyst ,60000.0,2000.0,GBP,UK,London,Hybrid,5-7 years,College degree,Woman,White
2023-04-12,Law,Administration,Administrative Assistant,35874.8128,80.43679999999999,GBP,USA,Milwaukee,Hybrid,5-7 years,Some college,Woman,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Raman Engineer,76414.95999999999,0.0,GBP,USA,New Brunswick,Other/it's complicated,11-20 years,Master's degree,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Principal software engineer ,148003.712,0.0,GBP,USA,Seattle,Fully remote,8-10 years,College degree,Woman,White
2023-04-12,Utilities & Telecommunications,Computing or Tech,Senior security engineer ,120655.2,5630.576,GBP,USA,Boulder,Fully remote,2-4 years,College degree,Woman,White
2023-04-12,Computing or Tech,Engineering or Manufacturing,Principal Software Engineer,119850.832,11261.152,GBP,USA,Atlanta,Hybrid,5-7 years,College degree,Man,White
2023-04-12,"Marketing, Advertising & PR",Retail,Marketing Specialist,18935.4,0.0,GBP,Japan,Osaka,On-site,1 year or less,Master's degree,Woman,White
2023-04-12,Media & Digital,Recruitment or HR,HR Business Partner,75650.8104,4021.8399999999997,GBP,USA,Bellevue,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-12,Retail,Media & Digital,"VP, Experience Design",261419.59999999998,0.0,GBP,USA,Chicago,Hybrid,21-30 years,Master's degree,Man,White
2023-04-12,Law,Law,Paralegal,72393.12,0.0,GBP,USA,Seattle,Hybrid,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,"Accounting, Banking & Finance",Administration,VP of HR,74806.224,1608.7359999999999,GBP,USA,Coquille,On-site,8-10 years,Some college,Woman,White
2023-04-12,Media & Digital,Media & Digital,Editor-in-chief,43435.871999999996,0.0,GBP,USA,Lexington,Fully remote,8-10 years,College degree,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Product Owner,152829.91999999998,12065.52,GBP,USA,Salem ,Fully remote,21-30 years,Master's degree,Man,White
2023-04-12,Media & Digital,Art & Design,Animation Director,128698.87999999999,0.0,GBP,USA,Raleigh,On-site,21-30 years,Some college,Man,White
2023-04-12,"Accounting, Banking & Finance",Administration,Office Manager / Executive Assistant ,92502.31999999999,32174.719999999998,GBP,USA,Stamford,On-site,11-20 years,College degree,Woman,White
2023-04-12,Nonprofits,Administration,Grants specialist,33958.604999999996,2978.825,GBP,Uganda,Toronto,Fully remote,2-4 years,College degree,Man,"Hispanic, Latino, or Spanish origin"
2023-04-12,Nonprofits,Media & Digital,Director of Digital Communications & Philanthropy,72393.12,0.0,GBP,USA,San Diego,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,Property or Construction,Insurance,Risk Manager,68371.28,16087.359999999999,GBP,USA,Dallas,On-site,5-7 years,College degree,Woman,White
2023-04-12,Retail,"Marketing, Advertising & PR",Community Activation Specialist,54294.84,0.0,GBP,USA,Coppell,On-site,1 year or less,College degree,Woman,White
2023-04-12,Computing or Tech,"Accounting, Banking & Finance",Operations Manager,104567.84,9652.416,GBP,USA,Los Angeles,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance","Marketing, Advertising & PR",Vice President,82045.536,6434.9439999999995,GBP,USA,Austin,On-site,11-20 years,College degree,Woman,White
2023-04-12,Law,Law,Staff Attorney,82849.904,2413.104,GBP,USA,Trenton,Hybrid,11-20 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Education (Higher Education),Education (Higher Education),Assistant Professor,62466.414511999996,5263.784192,GBP,USA,Denver,Hybrid,8-10 years,PhD,Woman,White
2023-04-12,Business or Consulting,Business or Consulting,Subcontracts Management ,92502.31999999999,1608.7359999999999,GBP,USA,Remote,Fully remote,5-7 years,College degree,Man,White
2023-04-12,Sales,Sales,Sales manager,48262.08,4021.8399999999997,GBP,USA,Tulsa,On-site,8-10 years,High School,Man,White
2023-04-12,Education (Higher Education),Administration,Project Manager,41703.549999999996,0.0,GBP,Uganda,"London, ON, Canada",Hybrid,5-7 years,College degree,Woman,White
2023-04-12,Education (Higher Education),"Galleries, Libraries, Archives & Museums",Graduate Trainee Library Assistant,21150.0,0.0,GBP,UK,Oxford,On-site,1 year or less,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White"
2023-04-12,Business or Consulting,,HR Manager,76736.7072,0.0,GBP,Switzerland,Milwaukee,Hybrid,8-10 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance",Art & Design,Senior Product Designer,116633.36,0.0,GBP,USA,San Francisco,Hybrid,2-4 years,College degree,Woman,White
2023-04-12,Property or Construction,Administration,HR & Accounting Operations Manager,83654.272,24131.04,GBP,USA,DC,On-site,11-20 years,Master's degree,Woman,White
2023-04-12,Business or Consulting,Business or Consulting,Senior Consultant,90089.216,4021.8399999999997,GBP,USA,District of Columbia,Hybrid,2-4 years,College degree,Man,White
2023-04-12,"Accounting, Banking & Finance",Law,Senior Counsel,219592.46399999998,80436.8,GBP,USA,Chicago,Hybrid,11-20 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Senior Software Engineer,140764.4,0.0,GBP,USA,Lancaster,Fully remote,11-20 years,Master's degree,Man,White
2023-04-12,Education (Higher Education),"Marketing, Advertising & PR",Senior Marketing Executive,33000.0,500.0,GBP,UK,Bristol,Fully remote,2-4 years,College degree,Woman,White
2023-04-12,Health care,Administration,Executive Assistant ,67566.912,0.0,GBP,USA,New York,Fully remote,2-4 years,College degree,Woman,"Hispanic, Latino, or Spanish origin"
2023-04-12,Computing or Tech,"Marketing, Advertising & PR",Product Marketing Manager,124677.04,0.0,GBP,USA,Remote,Fully remote,5-7 years,College degree,Woman,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Mechanical Engineer,61936.335999999996,4665.3344,GBP,USA,Spartanburg,Hybrid,5-7 years,College degree,Man,White
2023-04-12,Engineering or Manufacturing,"Marketing, Advertising & PR",Enterprise Content Specialist,56466.6336,4021.8399999999997,GBP,USA,St. Petersburg,Hybrid,2-4 years,College degree,Woman,White
2023-04-12,Entertainment,Art & Design,Background Artist in animation,39916.255,0.0,GBP,Uganda,Vancouver,Fully remote,11-20 years,College degree,Woman,Asian or Asian American
2023-04-12,Media & Digital,Media & Digital,Deputy Editor,72393.12,0.0,GBP,USA,Seattle,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-12,"Marketing, Advertising & PR","Marketing, Advertising & PR",SEM Specialist,40218.4,321.74719999999996,GBP,USA,Ballston Spa,Fully remote,8-10 years,Master's degree,Non-binary,White
2023-04-12,Nonprofits,,Programming Manager,81241.16799999999,4826.208,GBP,USA,Chicago,,5-7 years,Master's degree,Man,White
2023-04-12,Health care,"Marketing, Advertising & PR",Global Product Manager,75208.408,4424.023999999999,GBP,USA,Akron,Fully remote,5-7 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance",Computing or Tech,Technology Specialist,54879.615536,3619.656,GBP,USA,Cleveland,Fully remote,2-4 years,Master's degree,Woman,White
2023-04-12,Retail,Recruitment or HR,Learning and Development Manager,78707.40879999999,15748.721072,GBP,USA,San Francisco ,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Tax preparer ,72393.12,0.0,GBP,USA,Atlanta ,Fully remote,11-20 years,College degree,Woman,White
2023-04-12,Utilities & Telecommunications,"Marketing, Advertising & PR","Manager, Digital Analytics",46993.9432,7149.18,GBP,Uganda,Toronto,Hybrid,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Nonprofits,Sales,Senior manager of sales,48262.08,0.0,GBP,USA,Portland,Hybrid,8-10 years,Master's degree,Non-binary,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Industrial analyzer technician ,75610.592,4826.208,GBP,USA,Baton Rouge,On-site,21-30 years,College degree,Man,Black or African American
2023-04-12,Retail,Art & Design,Operations manager,23326.672,0.0,GBP,USA,Oklahoma city,On-site,2-4 years,High School,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Accessibility Coordinator ,57914.496,8043.679999999999,GBP,USA,Denver ,Hybrid,1 year or less,Master's degree,Woman,White
2023-04-12,Retail,"Accounting, Banking & Finance",Senior accountant,72393.12,2413.104,GBP,USA,Atlanta,Hybrid,5-7 years,Master's degree,Man,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Sr Process Engineer,77219.328,8043.679999999999,GBP,USA,Conroe,On-site,5-7 years,College degree,Man,White
2023-04-12,"Accounting, Banking & Finance",Sales,"Director, Retail Services and Member Experience",73636.554,9532.24,GBP,Uganda,Nova Scotia ,Fully remote,31-40 years,College degree,Woman,White
2023-04-12,Computing or Tech,Recruitment or HR,Sr. HR Generalist,64349.439999999995,2413.104,GBP,USA,Charlottesville,Fully remote,8-10 years,College degree,Woman,White
2023-04-12,Transport or Logistics,Transport or Logistics,Gas turbine technician ,40214.1375,0.0,GBP,Uganda,Winnipeg,On-site,5-7 years,High School,Man,White
2023-04-12,"Accounting, Banking & Finance",Compliance,Compliance senior associate ,104567.84,14478.624,GBP,USA,Nyc,Hybrid,21-30 years,College degree,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Scrum Master ,83654.272,0.0,GBP,USA,Kansas City ,Fully remote,8-10 years,College degree,Man,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Lead Engineer ,107785.31199999999,2010.9199999999998,GBP,USA,San Antonio ,Hybrid,21-30 years,College degree,Man,White
2023-04-12,Health care,Health care,Registered nurse ,69980.016,0.0,GBP,USA,Bloomington,Other/it's complicated,1 year or less,College degree,Woman,"Hispanic, Latino, or Spanish origin, White"
2023-04-12,Health care,Education (Higher Education),Clinical Research Assistant,33.783456,0.0,GBP,USA,New York,On-site,2-4 years,Master's degree,Woman,Asian or Asian American
2023-04-12,Health care,Computing or Tech,Senior Technology Strategist,100546.0,0.0,GBP,USA,Los Angeles,Fully remote,11-20 years,College degree,Woman,Asian or Asian American
2023-04-12,Transport or Logistics,Administration,Purchase Order Master,26979.083,0.0,GBP,Netherlands,Utrecht/Amsterdam ,Hybrid,5-7 years,PhD,Man,White
2023-04-12,Law,Law,Associate,112611.51999999999,8043.679999999999,GBP,USA,Orlando,Hybrid,8-10 years,"Professional degree (MD, JD, etc.)",Man,White
2023-04-12,Health care,Computing or Tech,Developer Analyst,70784.38399999999,402.18399999999997,GBP,USA,Saint Paul,Fully remote,8-10 years,College degree,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Senior Director of Product Management,148808.08,22280.993599999998,GBP,USA,Miami,Fully remote,11-20 years,Master's degree,Man,White
2023-04-12,Education (Higher Education),Education (Higher Education),Project Manager,75532.568304,0.0,GBP,USA,Cambridge,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Business Intelligence Engineer,130307.616,19304.832,GBP,USA,Seattle,Hybrid,11-20 years,Master's degree,Man,White
2023-04-12,Hospitality & Events,Computing or Tech,IT Manager,65811.712,3084.924,GBP,Australia,Perth,On-site,11-20 years,Some college,Man,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Senior Accounting Analyst,46653.344,13674.256,GBP,USA,Austin,Hybrid,21-30 years,College degree,Non-binary,White
2023-04-12,Education (Higher Education),Fundraising/Development,Senior Director of Donor Relations,62740.704,0.0,GBP,USA,Cleveland,Hybrid,21-30 years,College degree,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Software Engineer,64401.682,870.293,GBP,Poland,Warsaw,Fully remote,8-10 years,Master's degree,Man,White
2023-04-12,Engineering or Manufacturing,Government Affairs & Lobbying,Regulatory Specialist,51479.551999999996,965.2416,GBP,USA,Cincinnati,Hybrid,5-7 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Product development manager ,72393.12,8043.679999999999,GBP,USA,Phoenix ,Hybrid,21-30 years,College degree,Woman,White
2023-04-12,Health care,Science,Project Manager,89284.848,2413.104,GBP,USA,Los Angeles Metro,Fully remote,21-30 years,PhD,Woman,White
2023-04-12,Nonprofits,Nonprofits,Union Representative ,60327.6,8043.679999999999,GBP,USA,Bellingham,Other/it's complicated,1 year or less,College degree,Woman,"Black or African American, Hispanic, Latino, or Spanish origin, White"
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Senior Audit Associate,75208.408,11663.336,GBP,USA,Philadelphia,Hybrid,5-7 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance",Computing or Tech,senior software developer,125110.65,0.0,GBP,Uganda,Vancouver BC,Fully remote,11-20 years,PhD,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Software Engineer,77000.0,24000.0,GBP,UK,Burton,Fully remote,5-7 years,Master's degree,Woman,White
2023-04-12,Education (Primary/Secondary),Education (Primary/Secondary),First Grade Teacher,3780.5296,0.0,GBP,USA,Braintree,On-site,5-7 years,Master's degree,Woman,White
2023-04-12,Business or Consulting,Business or Consulting,Associate Director,112611.51999999999,16087.359999999999,GBP,USA,Nashville,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-12,Education (Higher Education),Government Affairs & Lobbying,Policy Analyst,50000.0,0.0,GBP,UK,London UK,Hybrid,2-4 years,Master's degree,Woman,White
2023-04-12,Computing or Tech,Government Affairs & Lobbying,Government Affairs Manager,172939.12,33783.456,GBP,USA,San Francisco ,Hybrid,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Computing or Tech,Government & Public Administration,Too specific to matter,166504.176,10456.784,GBP,USA,Washington,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-12,Education (Higher Education),Education (Higher Education),Senior Research Analyst,64349.439999999995,0.0,GBP,USA,Columbia,Hybrid,8-10 years,PhD,Woman,White
2023-04-12,Law,Law,Associate,164895.44,9652.416,GBP,USA,Austin,On-site,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Developer III,91697.95199999999,2413.104,GBP,USA,Cleveland,Hybrid,5-7 years,College degree,Man,White
2023-04-12,Retail,Computing or Tech,Associate data scientist,108589.68,12065.52,GBP,USA,Portland,Hybrid,2-4 years,College degree,Man,White
2023-04-12,Nonprofits,Meeting planning,Expo Manager,46748.259423999996,0.0,GBP,USA,Colonie,Hybrid,5-7 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Vice President finance ,102154.73599999999,48262.08,GBP,USA,Suburban Chicago ,On-site,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White
